date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city
2020-08-12,19.2,14.2,23.1,3.4,,344.0,13.3,25.9,1015.7,,Orense
2020-08-13,20.6,13.8,28.8,0.0,,323.0,4.7,20.4,1018.3,,Orense
2020-08-14,20.7,13.2,29.3,0.0,,303.0,6.0,22.2,1017.2,,Orense
2020-08-15,19.3,13.6,25.7,0.2,,207.0,10.5,25.9,1016.0,,Orense
2020-08-16,18.9,13.9,25.5,3.2,,211.0,11.2,29.6,1015.6,,Orense
2020-08-17,19.6,17.3,23.1,7.8,,210.0,12.2,29.6,1013.8,,Orense
2020-08-18,21.1,18.1,27.7,2.6,,203.0,16.1,31.5,1013.2,,Orense
2020-08-19,22.1,17.1,27.2,1.8,,199.0,22.8,42.6,1007.0,,Orense
2020-08-20,21.9,15.6,28.9,0.0,,214.0,13.3,37.0,1007.2,,Orense
2020-08-21,18.6,13.5,24.5,0.0,,213.0,13.1,29.6,1015.0,,Orense
2020-08-22,19.1,10.8,29.3,0.0,,210.0,6.4,20.4,1024.1,,Orense
2020-08-23,21.6,12.6,31.4,0.0,,14.0,6.6,25.9,1023.7,,Orense
2020-08-24,22.7,14.1,33.7,0.0,,66.0,5.0,18.5,1018.3,,Orense
2020-08-25,22.1,11.2,33.5,0.0,,220.0,6.4,22.2,1017.2,,Orense
2020-08-26,24.4,16.4,34.2,0.0,,298.0,4.9,22.2,1019.5,,Orense
2020-08-27,23.4,17.5,30.5,0.0,,241.0,7.6,25.9,1020.1,,Orense
2020-08-28,20.1,15.8,24.7,0.0,,333.0,12.8,31.5,1016.5,,Orense
2020-08-29,17.4,12.8,22.6,0.0,,350.0,14.6,33.3,1015.9,,Orense
2020-08-30,17.3,9.8,25.4,0.0,,13.0,6.9,25.9,1019.3,,Orense
2020-08-31,18.6,7.5,29.4,0.0,,199.0,7.7,18.5,1018.8,,Orense
2020-09-01,20.8,14.1,29.0,0.0,,358.0,8.9,29.6,1016.7,,Orense
2020-09-02,21.4,12.0,32.3,0.0,,13.0,8.3,24.1,1018.3,,Orense
2020-09-03,23.6,12.5,35.8,0.0,,314.0,4.4,20.4,1019.4,,Orense
2020-09-04,24.1,13.7,36.4,0.0,,213.0,9.2,22.2,1020.2,,Orense
2020-09-05,21.9,15.2,30.7,0.0,,32.0,9.3,29.6,1022.3,,Orense
2020-09-06,21.3,15.7,29.6,0.0,,49.0,9.5,29.6,1020.9,,Orense
2020-09-07,20.5,10.6,31.6,0.0,,40.0,6.9,25.9,1021.3,,Orense
2020-09-08,21.3,10.9,32.2,0.0,,67.0,4.8,18.5,1021.0,,Orense
2020-09-09,22.4,11.0,34.4,0.0,,79.0,5.0,20.4,1020.1,,Orense
2020-09-10,23.6,12.9,35.4,0.0,,70.0,5.1,18.5,1019.0,,Orense
2020-09-11,23.9,13.8,35.6,0.0,,39.0,5.5,18.5,1014.5,,Orense
2020-09-12,24.4,14.5,36.3,0.0,,61.0,3.7,16.7,1015.9,,Orense
2020-09-13,24.1,14.3,36.6,0.0,,111.0,6.0,22.2,1016.8,,Orense
2020-09-14,22.2,17.4,28.9,0.0,,206.0,9.0,27.8,1018.1,,Orense
2020-09-15,20.2,12.5,28.8,0.0,,198.0,7.5,27.8,1019.4,,Orense
2020-09-16,21.5,12.0,31.6,0.0,,45.0,5.0,20.4,1017.3,,Orense
2020-09-17,21.3,16.3,31.0,5.2,,141.0,7.3,20.4,1011.0,,Orense
2020-09-18,20.7,15.6,27.2,8.4,,149.0,6.1,20.4,1009.1,,Orense
